declination in deg: -86.0
10^20 eV:	316.812632012
10^20.5 eV:	440.719700174

declination in deg: -33.0
10^17 eV:	0.0
10^17.5 eV:	0.00307430786151
10^18 eV:	0.904294003922
10^18.5 eV:	16.3396984253
10^19 eV:	75.0174182955
10^19.5 eV:	191.096753614
10^20 eV:	313.570561567
10^20.5 eV:	436.210016036

declination in deg: -32.0
10^17 eV:	0.0
10^17.5 eV:	0.00304301709745
10^18 eV:	0.895010882514
10^18.5 eV:	16.1820879564
10^19 eV:	74.3190248936
10^19.5 eV:	189.344620521
10^20 eV:	310.693142055
10^20.5 eV:	432.207533485

declination in deg: -31.0
10^17 eV:	0.0
10^17.5 eV:	0.00301359969779
10^18 eV:	0.885580694086
10^18.5 eV:	16.004601936
10^19 eV:	73.5268988486
10^19.5 eV:	187.356414343
10^20 eV:	307.440456404
10^20.5 eV:	427.68250098

declination in deg: -30.0
10^17 eV:	0.0
10^17.5 eV:	0.0029860880218
10^18 eV:	0.877180814009
10^18.5 eV:	15.8552231185
10^19 eV:	72.865329214
10^19.5 eV:	185.70605103
10^20 eV:	304.738423212
10^20.5 eV:	423.923834089

declination in deg: -29.0
10^17 eV:	0.0
10^17.5 eV:	0.00296040013975
10^18 eV:	0.869188658774
10^18.5 eV:	15.7100430825
10^19 eV:	72.2374574675
10^19.5 eV:	184.208393617
10^20 eV:	302.313403853
10^20.5 eV:	420.5508594

declination in deg: -28.0
10^17 eV:	0.0
10^17.5 eV:	0.00293647152971
10^18 eV:	0.862187461859
10^18.5 eV:	15.5931079431
10^19 eV:	71.7095435956
10^19.5 eV:	182.832626123
10^20 eV:	300.034071744
10^20.5 eV:	417.380022746

declination in deg: -27.0
10^17 eV:	0.0
10^17.5 eV:	0.0029142298335
10^18 eV:	0.854961931103
10^18.5 eV:	15.4566038999
10^19 eV:	71.1187235634
10^19.5 eV:	181.422834438
10^20 eV:	297.754454986
10^20.5 eV:	414.209105552

declination in deg: -26.0
10^17 eV:	0.0
10^17.5 eV:	0.00289357941778
10^18 eV:	0.848695055724
10^18.5 eV:	15.3485403926
10^19 eV:	70.643470923
10^19.5 eV:	180.236697354
10^20 eV:	295.809407847
10^20.5 eV:	411.503497229

declination in deg: -25.0
10^17 eV:	0.0
10^17.5 eV:	0.00287460452484
10^18 eV:	0.842802323286
10^18.5 eV:	15.2451057953
10^19 eV:	70.1871897325
10^19.5 eV:	179.0901143
10^20 eV:	293.927349211
10^20.5 eV:	408.885388206

declination in deg: -24.0
10^17 eV:	0.0
10^17.5 eV:	0.00285717358094
10^18 eV:	0.837267526839
10^18.5 eV:	15.1462913423
10^19 eV:	69.7496917101
10^19.5 eV:	177.980543933
10^20 eV:	292.10311875
10^20.5 eV:	406.347594858

declination in deg: -23.0
10^17 eV:	0.0
10^17.5 eV:	0.00284123503088
10^18 eV:	0.832076143184
10^18.5 eV:	15.0520879048
10^19 eV:	69.3461642439
10^19.5 eV:	177.011166149
10^20 eV:	290.529099436
10^20.5 eV:	404.158167542

declination in deg: -22.0
10^17 eV:	0.0
10^17.5 eV:	0.00282676181436
10^18 eV:	0.827552850451
10^18.5 eV:	14.975014845
10^19 eV:	69.0110633891
10^19.5 eV:	176.169091596
10^20 eV:	289.143776215
10^20.5 eV:	402.231093588

declination in deg: -21.0
10^17 eV:	0.0
10^17.5 eV:	0.00281373708679
10^18 eV:	0.823396615623
10^18.5 eV:	14.9032737656
10^19 eV:	68.7117761913
10^19.5 eV:	175.467673449
10^20 eV:	288.00790157
10^20.5 eV:	400.651306253

declination in deg: -20.0
10^17 eV:	0.0
10^17.5 eV:	0.0028021333525
10^18 eV:	0.819307798367
10^18.5 eV:	14.825077134
10^19 eV:	68.38502142
10^19.5 eV:	174.709010525
10^20 eV:	286.787416529
10^20.5 eV:	398.953652311

declination in deg: -19.0
10^17 eV:	0.0
10^17.5 eV:	0.00279192945371
10^18 eV:	0.816186657178
10^18.5 eV:	14.7765836596
10^19 eV:	68.1765929017
10^19.5 eV:	174.166268568
10^20 eV:	285.882578205
10^20.5 eV:	397.694931155

declination in deg: -18.0
10^17 eV:	0.0
10^17.5 eV:	0.00278311362731
10^18 eV:	0.813135625274
10^18.5 eV:	14.7220630713
10^19 eV:	67.9571773472
10^19.5 eV:	173.670435877
10^20 eV:	285.086252748
10^20.5 eV:	396.5874115

declination in deg: -17.0
10^17 eV:	0.0
10^17.5 eV:	0.00277566259566
10^18 eV:	0.810456999847
10^18.5 eV:	14.6737369613
10^19 eV:	67.7605046688
10^19.5 eV:	173.206594597
10^20 eV:	284.333237824
10^20.5 eV:	395.539952283

declination in deg: -16.0
10^17 eV:	0.0
10^17.5 eV:	0.00276959610538
10^18 eV:	0.808454452256
10^18.5 eV:	14.6438303243
10^19 eV:	67.6510330067
10^19.5 eV:	172.971174205
10^20 eV:	283.953269931
